sector_id,quarter,sector_name,sector_color,gnpa_ratio,net_npa_ratio,sma_ratio,credit_growth_yoy,credit_to_gdp_gap,interest_coverage_ratio,restructured_assets_pct,index_return_1q,index_return_4q,drawdown_52w,price_to_book,implied_vol,fii_flow_qoq,index_level,repo_rate,cpi_inflation,gdp_growth_yoy,iip_growth,current_account_deficit_pct_gdp,capacity_utilisation,business_confidence_index,gst_eway_bill_growth,pmi_manufacturing,pmi_services,stress_label_target,observed_stress_event,gnpa_ratio_level,gnpa_ratio_lag1,gnpa_ratio_lag2,gnpa_ratio_lag4,gnpa_ratio_yoy_change,net_npa_ratio_level,net_npa_ratio_lag1,net_npa_ratio_lag2,net_npa_ratio_lag4,net_npa_ratio_yoy_change,sma_ratio_level,sma_ratio_lag1,sma_ratio_lag2,sma_ratio_lag4,sma_ratio_yoy_change,credit_growth_yoy_level,credit_growth_yoy_lag1,credit_growth_yoy_lag2,credit_growth_yoy_lag4,credit_growth_yoy_yoy_change,credit_to_gdp_gap_level,credit_to_gdp_gap_lag1,credit_to_gdp_gap_lag2,credit_to_gdp_gap_lag4,credit_to_gdp_gap_yoy_change,interest_coverage_ratio_level,interest_coverage_ratio_lag1,interest_coverage_ratio_lag2,interest_coverage_ratio_lag4,interest_coverage_ratio_yoy_change,restructured_assets_pct_level,restructured_assets_pct_lag1,restructured_assets_pct_lag2,restructured_assets_pct_lag4,restructured_assets_pct_yoy_change,index_return_1q_level,index_return_1q_lag1,index_return_1q_lag2,index_return_1q_lag4,index_return_1q_yoy_change,index_return_4q_level,index_return_4q_lag1,index_return_4q_lag2,index_return_4q_lag4,index_return_4q_yoy_change,drawdown_52w_level,drawdown_52w_lag1,drawdown_52w_lag2,drawdown_52w_lag4,drawdown_52w_yoy_change,price_to_book_level,price_to_book_lag1,price_to_book_lag2,price_to_book_lag4,price_to_book_yoy_change,implied_vol_level,implied_vol_lag1,implied_vol_lag2,implied_vol_lag4,implied_vol_yoy_change,fii_flow_qoq_level,fii_flow_qoq_lag1,fii_flow_qoq_lag2,fii_flow_qoq_lag4,fii_flow_qoq_yoy_change,index_level_level,index_level_lag1,index_level_lag2,index_level_lag4,index_level_yoy_change,repo_rate_level,repo_rate_lag1,repo_rate_lag2,repo_rate_lag4,repo_rate_yoy_change,cpi_inflation_level,cpi_inflation_lag1,cpi_inflation_lag2,cpi_inflation_lag4,cpi_inflation_yoy_change,gdp_growth_yoy_level,gdp_growth_yoy_lag1,gdp_growth_yoy_lag2,gdp_growth_yoy_lag4,gdp_growth_yoy_yoy_change,iip_growth_level,iip_growth_lag1,iip_growth_lag2,iip_growth_lag4,iip_growth_yoy_change,current_account_deficit_pct_gdp_level,current_account_deficit_pct_gdp_lag1,current_account_deficit_pct_gdp_lag2,current_account_deficit_pct_gdp_lag4,current_account_deficit_pct_gdp_yoy_change,capacity_utilisation_level,capacity_utilisation_lag1,capacity_utilisation_lag2,capacity_utilisation_lag4,capacity_utilisation_yoy_change,business_confidence_index_level,business_confidence_index_lag1,business_confidence_index_lag2,business_confidence_index_lag4,business_confidence_index_yoy_change,gst_eway_bill_growth_level,gst_eway_bill_growth_lag1,gst_eway_bill_growth_lag2,gst_eway_bill_growth_lag4,gst_eway_bill_growth_yoy_change,pmi_manufacturing_level,pmi_manufacturing_lag1,pmi_manufacturing_lag2,pmi_manufacturing_lag4,pmi_manufacturing_yoy_change,pmi_services_level,pmi_services_lag1,pmi_services_lag2,pmi_services_lag4,pmi_services_yoy_change,repo_rate_x_credit,index_return_momentum_2q,credit_growth_momentum_2q,gnpa_ratio_rolling_zscore_4q,cross_sector_avg_gnpa,quarter_index
power,2019Q3,Power & Energy,#a78bfa,9.94,5.52,6.33,0.92,-2.09,1.54,2.25,-10.63,-22.82,-17.95,0.45,33.37,-1389.09,7605.46,6.15,4.57,7.2,3.7,2.14,73.6,99.25,5.09,52.71,52.9,0.0,False,9.94,9.15,8.35,7.1,40.0,5.52,5.15,4.82,4.04,36.63366336633662,6.33,5.84,5.19,4.44,42.56756756756756,0.92,1.78,4.5,6.03,-84.74295190713102,-2.09,-1.82,-0.12,0.71,-394.3661971830986,1.54,1.5,1.61,1.85,-16.756756756756758,2.25,1.92,1.57,1.02,120.58823529411764,-10.63,-5.03,-4.91,-0.08,-13187.5,-22.82,-12.28,-7.03,1.48,-1641.8918918918919,-17.95,-18.13,-16.63,-11.42,-57.18038528896672,0.45,0.61,0.76,0.89,-49.43820224719101,33.37,32.2,32.2,28.85,15.667244367417663,-1389.09,-331.49,742.03,1884.05,-173.72893500703273,7605.46,8509.64,8960.82,9640.87,-21.11230625451853,6.15,6.08,5.99,5.87,4.770017035775132,4.57,5.08,5.25,5.31,-13.935969868173245,7.2,7.63,7.65,7.18,0.27855153203343264,3.7,4.67,5.53,6.9,-46.3768115942029,2.14,2.2,2.34,2.41,-11.20331950207469,73.6,74.9,74.64,73.63,-0.04074426184979103,99.25,102.77,103.86,105.38,-5.8170430821787775,5.09,7.96,9.05,10.74,-52.60707635009311,52.71,53.41,54.48,53.55,-1.5686274509803853,52.9,53.75,54.49,54.45,-2.8466483011937638,5.658,-5.720000000000001,-3.58,1.155101403375444,7.226000000000001,6
power,2019Q4,Power & Energy,#a78bfa,9.7,5.56,6.1,2.47,-2.03,1.43,2.05,-8.14,-28.71,-17.73,0.45,32.26,-328.72,6986.68,5.97,4.17,6.87,3.03,1.84,72.92,87.82,3.82,52.39,52.19,0.0,False,9.7,9.94,9.15,7.53,28.81806108897741,5.56,5.52,5.15,4.07,36.60933660933659,6.1,6.33,5.84,4.72,29.23728813559322,2.47,0.92,1.78,5.35,-53.83177570093457,-2.03,-2.09,-1.82,-0.1,-1929.9999999999998,1.43,1.54,1.5,1.73,-17.34104046242775,2.05,2.25,1.92,0.99,107.07070707070704,-8.14,-10.63,-5.03,-2.25,-261.77777777777777,-28.71,-22.82,-12.28,-0.77,-3628.5714285714284,-17.73,-17.95,-18.13,-12.92,-37.22910216718267,0.45,0.45,0.61,0.76,-40.78947368421053,32.26,33.37,32.2,29.45,9.54159592529711,-328.72,-1389.09,-331.49,1306.5,-125.16035208572522,6986.68,7605.46,8509.64,9423.47,-25.858733566297758,5.97,6.15,6.08,6.09,-1.9704433497536964,4.17,4.57,5.08,5.17,-19.342359767891683,6.87,7.2,7.63,7.51,-8.521970705725696,3.03,3.7,4.67,6.9,-56.08695652173914,1.84,2.14,2.2,2.44,-24.590163934426222,72.92,73.6,74.9,74.47,-2.081375050355844,87.82,99.25,102.77,106.0,-17.15094339622642,3.82,5.09,7.96,10.13,-62.29022704837117,52.39,52.71,53.41,53.92,-2.8375370919881324,52.19,52.9,53.75,54.88,-4.901603498542283,14.7459,-3.1100000000000003,0.6900000000000002,0.5881350114771625,7.228999999999999,7
power,2020Q1,Power & Energy,#a78bfa,8.34,4.61,5.32,4.89,-2.36,1.71,1.34,-3.85,-27.65,-17.14,0.68,31.1,-111.59,6717.65,5.79,3.97,5.38,0.09,1.73,68.88,86.02,-7.65,47.61,48.52,0.0,False,8.34,9.7,9.94,8.35,-0.11976047904191363,4.61,5.56,5.52,4.82,-4.356846473029044,5.32,6.1,6.33,5.19,2.5048169556840056,4.89,2.47,0.92,4.5,8.66666666666666,-2.36,-2.03,-2.09,-0.12,-1866.6666666666665,1.71,1.43,1.54,1.61,6.211180124223594,1.34,2.05,2.25,1.57,-14.64968152866242,-3.85,-8.14,-10.63,-4.91,21.58859470468432,-27.65,-28.71,-22.82,-7.03,-293.3143669985775,-17.14,-17.73,-17.95,-16.63,-3.0667468430547298,0.68,0.45,0.45,0.76,-10.52631578947368,31.1,32.26,33.37,32.2,-3.416149068322986,-111.59,-328.72,-1389.09,742.03,-115.03847553333424,6717.65,6986.68,7605.46,8960.82,-25.033088489669474,5.79,5.97,6.15,5.99,-3.3388981636060127,3.97,4.17,4.57,5.25,-24.38095238095238,5.38,6.87,7.2,7.65,-29.67320261437909,0.09,3.03,3.7,5.53,-98.37251356238698,1.73,1.84,2.14,2.34,-26.068376068376065,68.88,72.92,73.6,74.64,-7.717041800643093,86.02,87.82,99.25,103.86,-17.176968996726366,-7.65,3.82,5.09,9.05,-184.53038674033152,47.61,52.39,52.71,54.48,-12.610132158590304,48.52,52.19,52.9,54.49,-10.956138741053403,28.3131,6.780000000000001,3.9699999999999998,-1.3273879897578156,7.086,8
power,2020Q2,Power & Energy,#a78bfa,7.25,4.01,4.66,6.48,-2.0,1.55,1.27,0.0,-22.61,-15.0,0.82,29.99,561.38,6717.66,5.46,4.13,4.75,-0.33,1.56,67.52,87.82,-6.94,46.35,48.02,0.0,False,7.25,8.34,9.7,9.15,-20.765027322404375,4.01,4.61,5.56,5.15,-22.135922330097095,4.66,5.32,6.1,5.84,-20.20547945205479,6.48,4.89,2.47,1.78,264.0449438202247,-2.0,-2.36,-2.03,-1.82,-9.890109890109887,1.55,1.71,1.43,1.5,3.333333333333336,1.27,1.34,2.05,1.92,-33.854166666666664,0.0,-3.85,-8.14,-5.03,100.0,-22.61,-27.65,-28.71,-12.28,-84.12052117263843,-15.0,-17.14,-17.73,-18.13,17.264202978488687,0.82,0.68,0.45,0.61,34.42622950819671,29.99,31.1,32.26,32.2,-6.8633540372670945,561.38,-111.59,-328.72,-331.49,269.35050831095964,6717.66,6717.65,6986.68,8509.64,-21.058235130980858,5.46,5.79,5.97,6.08,-10.197368421052634,4.13,3.97,4.17,5.08,-18.700787401574807,4.75,5.38,6.87,7.63,-37.745740498034074,-0.33,0.09,3.03,4.67,-107.06638115631692,1.56,1.73,1.84,2.2,-29.090909090909093,67.52,68.88,72.92,74.9,-9.853137516688932,87.82,86.02,87.82,102.77,-14.547046803541894,-6.94,-7.65,3.82,7.96,-187.1859296482412,46.35,47.61,52.39,53.41,-13.218498408537718,48.02,48.52,52.19,53.75,-10.660465116279063,35.3808,8.14,4.01,-1.2412460290893563,6.824000000000001,9
power,2020Q3,Power & Energy,#a78bfa,7.29,4.11,4.52,6.47,-2.27,1.71,1.08,1.72,-10.27,-7.91,0.97,29.43,854.84,6833.04,5.32,4.16,4.13,0.57,1.46,66.63,87.85,-4.33,46.34,48.01,0.0,False,7.29,7.25,8.34,9.94,-26.659959758551306,4.11,4.01,4.61,5.52,-25.543478260869552,4.52,4.66,5.32,6.33,-28.593996840442347,6.47,6.48,4.89,0.92,603.2608695652174,-2.27,-2.0,-2.36,-2.09,-8.612440191387568,1.71,1.55,1.71,1.54,11.038961038961034,1.08,1.27,1.34,2.25,-52.0,1.72,0.0,-3.85,-10.63,116.18062088428975,-10.27,-22.61,-27.65,-22.82,54.99561787905346,-7.91,-15.0,-17.14,-17.95,55.93314763231197,0.97,0.82,0.68,0.45,115.55555555555557,29.43,29.99,31.1,33.37,-11.807012286484861,854.84,561.38,-111.59,-1389.09,161.5395690703986,6833.04,6717.66,6717.65,7605.46,-10.156124678849142,5.32,5.46,5.79,6.15,-13.495934959349592,4.16,4.13,3.97,4.57,-8.971553610503284,4.13,4.75,5.38,7.2,-42.63888888888889,0.57,-0.33,0.09,3.7,-84.5945945945946,1.46,1.56,1.73,2.14,-31.775700934579444,66.63,67.52,68.88,73.6,-9.470108695652172,87.85,87.82,86.02,99.25,-11.48614609571789,-4.33,-6.94,-7.65,5.09,-185.0687622789784,46.34,46.35,47.61,52.71,-12.084993359893753,48.01,48.02,48.52,52.9,-9.243856332703215,34.4204,5.57,1.58,-0.7415556058258059,6.541999999999999,10
power,2020Q4,Power & Energy,#a78bfa,7.03,3.72,4.25,5.43,-1.98,1.79,1.08,1.19,-0.94,-8.07,1.01,27.55,917.59,6914.5,5.04,4.25,3.87,5.5,1.28,66.01,87.01,-2.35,46.7,47.79,0.0,False,7.03,7.29,7.25,9.7,-27.52577319587628,3.72,4.11,4.01,5.56,-33.09352517985611,4.25,4.52,4.66,6.1,-30.327868852459012,5.43,6.47,6.48,2.47,119.83805668016191,-1.98,-2.27,-2.0,-2.03,2.4630541871921094,1.79,1.71,1.55,1.43,25.174825174825184,1.08,1.08,1.27,2.05,-47.317073170731696,1.19,1.72,0.0,-8.14,114.61916461916462,-0.94,-10.27,-22.61,-28.71,96.72587948450017,-8.07,-7.91,-15.0,-17.73,54.483925549915405,1.01,0.97,0.82,0.45,124.44444444444444,27.55,29.43,29.99,32.26,-14.600123992560437,917.59,854.84,561.38,-328.72,379.14030177658793,6914.5,6833.04,6717.66,6986.68,-1.0331087154413867,5.04,5.32,5.46,5.97,-15.577889447236176,4.25,4.16,4.13,4.17,1.9184652278177474,3.87,4.13,4.75,6.87,-43.66812227074236,5.5,0.57,-0.33,3.03,81.51815181518153,1.28,1.46,1.56,1.84,-30.434782608695656,66.01,66.63,67.52,72.92,-9.476138233680741,87.01,87.85,87.82,87.82,-0.9223411523570806,-2.35,-4.33,-6.94,3.82,-161.51832460732984,46.7,46.34,46.35,52.39,-10.860851307501427,47.79,48.01,48.02,52.19,-8.430733857060737,27.3672,1.19,-1.0500000000000007,-0.7633233341293401,6.401000000000001,11
power,2021Q1,Power & Energy,#a78bfa,7.16,4.18,4.29,6.38,-0.76,1.78,0.92,2.21,5.12,-11.21,0.98,26.0,513.2,7067.31,4.74,4.25,5.14,5.78,1.32,69.07,96.46,10.62,51.74,52.38,0.0,False,7.16,7.03,7.29,8.34,-14.148681055155873,4.18,3.72,4.11,4.61,-9.327548806941444,4.29,4.25,4.52,5.32,-19.3609022556391,6.38,5.43,6.47,4.89,30.470347648261765,-0.76,-1.98,-2.27,-2.36,67.79661016949152,1.78,1.79,1.71,1.71,4.093567251461992,0.92,1.08,1.08,1.34,-31.343283582089555,2.21,1.19,1.72,-3.85,157.40259740259742,5.12,-0.94,-10.27,-27.65,118.51717902350813,-11.21,-8.07,-7.91,-17.14,34.59743290548424,0.98,1.01,0.97,0.68,44.117647058823515,26.0,27.55,29.43,31.1,-16.398713826366563,513.2,917.59,854.84,-111.59,559.8978403082714,7067.31,6914.5,6833.04,6717.65,5.205094043303846,4.74,5.04,5.32,5.79,-18.134715025906733,4.25,4.25,4.16,3.97,7.0528967254408,5.14,3.87,4.13,5.38,-4.460966542750933,5.78,5.5,0.57,0.09,6322.222222222223,1.32,1.28,1.46,1.73,-23.699421965317917,69.07,66.01,66.63,68.88,0.2758420441347238,96.46,87.01,87.85,86.02,12.136712392466865,10.62,-2.35,-4.33,-7.65,238.8235294117647,51.74,46.7,46.34,47.61,8.674648183154805,52.38,47.79,48.01,48.52,7.955482275350369,30.2412,0.49,-0.08999999999999986,-0.1951608933537542,5.812,12
power,2021Q2,Power & Energy,#a78bfa,7.05,3.88,4.46,6.2,-0.72,1.84,0.81,0.85,5.97,-10.22,0.81,26.68,1477.55,7127.46,4.65,4.7,5.42,7.07,1.21,68.1,100.26,10.61,52.06,52.89,0.0,False,7.05,7.16,7.03,7.25,-2.758620689655175,3.88,4.18,3.72,4.01,-3.2418952618453836,4.46,4.29,4.25,4.66,-4.291845493562235,6.2,6.38,5.43,6.48,-4.320987654320991,-0.72,-0.76,-1.98,-2.0,64.0,1.84,1.78,1.79,1.55,18.70967741935484,0.81,0.92,1.08,1.27,-36.22047244094488,0.85,2.21,1.19,0.0,0.0,5.97,5.12,-0.94,-22.61,126.40424590888988,-10.22,-11.21,-8.07,-15.0,31.86666666666666,0.81,0.98,1.01,0.82,-1.2195121951219388,26.68,26.0,27.55,29.99,-11.037012337445812,1477.55,513.2,917.59,561.38,163.1996152338879,7127.46,7067.31,6914.5,6717.66,6.100338510731419,4.65,4.74,5.04,5.46,-14.835164835164827,4.7,4.25,4.25,4.13,13.80145278450364,5.42,5.14,3.87,4.75,14.105263157894735,7.07,5.78,5.5,-0.33,2242.4242424242425,1.21,1.32,1.28,1.56,-22.435897435897438,68.1,69.07,66.01,67.52,0.8590047393364905,100.26,96.46,87.01,87.82,14.16533819175588,10.61,10.62,-2.35,-6.94,252.88184438040346,52.06,51.74,46.7,46.35,12.319309600863,52.89,52.38,47.79,48.02,10.141607663473547,28.830000000000002,-0.33999999999999997,0.7700000000000005,-0.690100765870448,5.741000000000001,13
power,2021Q3,Power & Energy,#a78bfa,6.89,3.88,4.35,7.02,-0.17,1.88,0.99,0.15,4.4,-12.58,0.98,27.62,1097.29,7137.98,4.51,4.96,5.45,6.67,1.11,69.13,100.25,10.97,53.03,53.23,0.0,False,6.89,7.05,7.16,7.29,-5.4869684499314175,3.88,3.88,4.18,4.11,-5.59610705596108,4.35,4.46,4.29,4.52,-3.761061946902654,7.02,6.2,6.38,6.47,8.500772797527045,-0.17,-0.72,-0.76,-2.27,92.51101321585904,1.88,1.84,1.78,1.71,9.941520467836254,0.99,0.81,0.92,1.08,-8.33333333333334,0.15,0.85,2.21,1.72,-91.27906976744187,4.4,5.97,5.12,-10.27,142.84323271665045,-12.58,-10.22,-11.21,-7.91,-59.03919089759797,0.98,0.81,0.98,0.97,1.0309278350515474,27.62,26.68,26.0,29.43,-6.150186884131834,1097.29,1477.55,513.2,854.84,28.362032661082765,7137.98,7127.46,7067.31,6833.04,4.462728156135477,4.51,4.65,4.74,5.32,-15.225563909774445,4.96,4.7,4.25,4.16,19.230769230769226,5.45,5.42,5.14,4.13,31.961259079903154,6.67,7.07,5.78,0.57,1070.1754385964912,1.11,1.21,1.32,1.46,-23.972602739726018,69.13,68.1,69.07,66.63,3.7520636349992498,100.25,100.26,96.46,87.85,14.114968696642011,10.97,10.61,10.62,-4.33,353.3487297921478,53.03,52.06,51.74,46.34,14.436771687526969,53.23,52.89,52.38,48.01,10.872734846906893,31.660199999999996,-2.06,0.6399999999999997,-1.2853147078841554,5.748,14
power,2021Q4,Power & Energy,#a78bfa,7.09,3.96,4.42,6.52,0.42,1.75,1.11,0.36,3.57,-11.19,0.97,27.02,400.78,7163.51,4.4,5.23,5.82,6.82,1.16,69.31,102.55,11.3,53.9,53.92,1.0,False,7.09,6.89,7.05,7.03,0.8534850640113741,3.96,3.88,3.88,3.72,6.451612903225799,4.42,4.35,4.46,4.25,3.9999999999999982,6.52,7.02,6.2,5.43,20.073664825046038,0.42,-0.17,-0.72,-1.98,121.21212121212122,1.75,1.88,1.84,1.79,-2.2346368715083815,1.11,0.99,0.81,1.08,2.77777777777778,0.36,0.15,0.85,1.19,-69.74789915966386,3.57,4.4,5.97,-0.94,479.7872340425532,-11.19,-12.58,-10.22,-8.07,-38.661710037174714,0.97,0.98,0.81,1.01,-3.960396039603964,27.02,27.62,26.68,27.55,-1.9237749546279534,400.78,1097.29,1477.55,917.59,-56.322540568227645,7163.51,7137.98,7127.46,6914.5,3.6012726878299253,4.4,4.51,4.65,5.04,-12.698412698412692,5.23,4.96,4.7,4.25,23.058823529411775,5.82,5.45,5.42,3.87,50.3875968992248,6.82,6.67,7.07,5.5,24.000000000000004,1.16,1.11,1.21,1.28,-9.375000000000009,69.31,69.13,68.1,66.01,4.999242539009236,102.55,100.25,100.26,87.01,17.860016090104576,11.3,10.97,10.61,-2.35,580.8510638297872,53.9,53.03,52.06,46.7,15.417558886509624,53.92,53.23,52.89,47.79,12.826951245030346,28.688,-0.49,0.3199999999999994,0.371442386128008,5.8420000000000005,15
power,2022Q1,Power & Energy,#a78bfa,7.65,4.41,4.83,4.52,0.84,1.73,1.17,-2.79,-1.43,-12.64,0.67,29.22,906.65,6963.95,4.59,5.51,5.92,5.81,1.64,70.98,105.51,10.96,54.23,54.44,1.0,False,7.65,7.09,6.89,7.16,6.843575418994416,4.41,3.96,3.88,4.18,5.502392344497618,4.83,4.42,4.35,4.29,12.587412587412588,4.52,6.52,7.02,6.38,-29.15360501567399,0.84,0.42,-0.17,-0.76,210.52631578947367,1.73,1.75,1.88,1.78,-2.8089887640449462,1.17,1.11,0.99,0.92,27.173913043478247,-2.79,0.36,0.15,2.21,-226.2443438914027,-1.43,3.57,4.4,5.12,-127.9296875,-12.64,-11.19,-12.58,-11.21,-12.7564674397859,0.67,0.97,0.98,0.98,-31.632653061224485,29.22,27.02,27.62,26.0,12.38461538461538,906.65,400.78,1097.29,513.2,76.66601714731097,6963.95,7163.51,7137.98,7067.31,-1.462508365983671,4.59,4.4,4.51,4.74,-3.1645569620253235,5.51,5.23,4.96,4.25,29.647058823529406,5.92,5.82,5.45,5.14,15.175097276264598,5.81,6.82,6.67,5.78,0.5190311418685011,1.64,1.16,1.11,1.32,24.242424242424228,70.98,69.31,69.13,69.07,2.7653105545099335,105.51,102.55,100.25,96.46,9.382127306655622,10.96,11.3,10.97,10.62,3.201506591337115,54.23,53.9,53.03,51.74,4.812524159257817,54.44,53.92,53.23,52.38,3.9327987781595937,20.746799999999997,-2.94,-2.5,1.448132376076355,6.188999999999999,16
power,2022Q2,Power & Energy,#a78bfa,9.6,5.13,6.06,2.59,0.72,1.55,1.92,-7.25,-9.53,-19.15,0.45,32.43,-468.46,6459.03,4.65,6.04,6.45,5.1,1.76,71.92,105.38,7.04,54.08,54.51,1.0,True,9.6,7.65,7.09,7.05,36.170212765957444,5.13,4.41,3.96,3.88,32.21649484536083,6.06,4.83,4.42,4.46,35.8744394618834,2.59,4.52,6.52,6.2,-58.225806451612904,0.72,0.84,0.42,-0.72,200.0,1.55,1.73,1.75,1.84,-15.760869565217392,1.92,1.17,1.11,0.81,137.037037037037,-7.25,-2.79,0.36,0.85,-952.9411764705882,-9.53,-1.43,3.57,5.97,-259.6314907872697,-19.15,-12.64,-11.19,-10.22,-87.37769080234831,0.45,0.67,0.97,0.81,-44.44444444444445,32.43,29.22,27.02,26.68,21.551724137931036,-468.46,906.65,400.78,1477.55,-131.70518764170419,6459.03,6963.95,7163.51,7127.46,-9.37823572492866,4.65,4.59,4.4,4.65,0.0,6.04,5.51,5.23,4.7,28.510638297872337,6.45,5.92,5.82,5.42,19.003690036900373,5.1,5.81,6.82,7.07,-27.86421499292787,1.76,1.64,1.16,1.21,45.45454545454546,71.92,70.98,69.31,68.1,5.609397944199718,105.38,105.51,102.55,100.26,5.106722521444236,7.04,10.96,11.3,10.61,-33.647502356267665,54.08,54.23,53.9,52.06,3.8801383019592697,54.51,54.44,53.92,52.89,3.0629608621667566,12.0435,-7.61,-3.9299999999999997,1.4484444543791002,6.434,17
power,2022Q3,Power & Energy,#a78bfa,10.43,5.73,6.85,-0.02,0.07,1.36,2.61,-10.7,-20.38,-21.94,0.45,33.49,-1257.15,5767.95,5.49,6.05,6.95,4.61,1.94,72.82,105.62,3.14,53.73,54.28,1.0,True,10.43,9.6,7.65,6.89,51.37880986937591,5.73,5.13,4.41,3.88,47.68041237113403,6.85,6.06,4.83,4.35,57.4712643678161,-0.02,2.59,4.52,7.02,-100.28490028490027,0.07,0.72,0.84,-0.17,141.1764705882353,1.36,1.55,1.73,1.88,-27.659574468085097,2.61,1.92,1.17,0.99,163.63636363636363,-10.7,-7.25,-2.79,0.15,-7233.333333333333,-20.38,-9.53,-1.43,4.4,-563.1818181818181,-21.94,-19.15,-12.64,-12.58,-74.40381558028618,0.45,0.45,0.67,0.98,-54.08163265306123,33.49,32.43,29.22,27.62,21.252715423606087,-1257.15,-468.46,906.65,1097.29,-214.56861905239273,5767.95,6459.03,6963.95,7137.98,-19.193525339101537,5.49,4.65,4.59,4.51,21.72949002217296,6.05,6.04,5.51,4.96,21.9758064516129,6.95,6.45,5.92,5.45,27.522935779816514,4.61,5.1,5.81,6.67,-30.884557721139426,1.94,1.76,1.64,1.11,74.77477477477476,72.82,71.92,70.98,69.13,5.337769419933456,105.62,105.38,105.51,100.25,5.356608478802997,3.14,7.04,10.96,10.97,-71.37648131267092,53.73,54.08,54.23,53.03,1.3200075429002371,54.28,54.51,54.44,53.23,1.9725718579748344,-0.10980000000000001,-7.909999999999999,-4.539999999999999,1.099091173278151,6.7639999999999985,18
power,2022Q4,Power & Energy,#a78bfa,11.89,6.41,7.37,-0.13,-0.58,1.17,2.52,-8.52,-29.25,-23.76,0.45,34.08,-1222.11,5276.61,5.7,5.77,7.08,2.67,2.13,73.79,104.48,1.28,52.82,53.9,1.0,True,11.89,10.43,9.6,7.09,67.7009873060649,6.41,5.73,5.13,3.96,61.86868686868687,7.37,6.85,6.06,4.42,66.74208144796381,-0.13,-0.02,2.59,6.52,-101.99386503067484,-0.58,0.07,0.72,0.42,-238.0952380952381,1.17,1.36,1.55,1.75,-33.142857142857146,2.52,2.61,1.92,1.11,127.02702702702702,-8.52,-10.7,-7.25,0.36,-2466.6666666666665,-29.25,-20.38,-9.53,3.57,-919.327731092437,-23.76,-21.94,-19.15,-11.19,-112.33243967828422,0.45,0.45,0.45,0.97,-53.608247422680414,34.08,33.49,32.43,27.02,26.128793486306435,-1222.11,-1257.15,-468.46,400.78,-404.93288088227956,5276.61,5767.95,6459.03,7163.51,-26.340439253941163,5.7,5.49,4.65,4.4,29.54545454545454,5.77,6.05,6.04,5.23,10.32504780114721,7.08,6.95,6.45,5.82,21.64948453608247,2.67,4.61,5.1,6.82,-60.85043988269795,2.13,1.94,1.76,1.16,83.62068965517241,73.79,72.82,71.92,69.31,6.463713749819656,104.48,105.62,105.38,102.55,1.8820087762067352,1.28,3.14,7.04,11.3,-88.67256637168143,52.82,53.73,54.08,53.9,-2.0037105751391433,53.9,54.28,54.51,53.92,-0.037091988130569596,-0.7410000000000001,-1.2699999999999996,-2.7199999999999998,1.1288569128027715,7.256,19
power,2023Q1,Power & Energy,#a78bfa,12.43,6.98,7.98,-2.66,-1.12,1.16,2.93,-11.75,-38.22,-28.89,0.45,38.06,-1748.7,4656.63,5.98,5.55,7.49,3.3,2.13,74.2,103.21,-0.33,52.18,53.29,1.0,True,12.43,11.89,10.43,7.65,62.483660130718945,6.98,6.41,5.73,4.41,58.27664399092971,7.98,7.37,6.85,4.83,65.21739130434783,-2.66,-0.13,-0.02,4.52,-158.84955752212392,-1.12,-0.58,0.07,0.84,-233.33333333333334,1.16,1.17,1.36,1.73,-32.94797687861272,2.93,2.52,2.61,1.17,150.42735042735046,-11.75,-8.52,-10.7,-2.79,-321.14695340501794,-38.22,-29.25,-20.38,-1.43,-2572.7272727272725,-28.89,-23.76,-21.94,-12.64,-128.56012658227846,0.45,0.45,0.45,0.67,-32.83582089552239,38.06,34.08,33.49,29.22,30.253251197809732,-1748.7,-1222.11,-1257.15,906.65,-292.8748690233276,4656.63,5276.61,5767.95,6963.95,-33.132345866928965,5.98,5.7,5.49,4.59,30.28322440087147,5.55,5.77,6.05,5.51,0.7259528130671513,7.49,7.08,6.95,5.92,26.520270270270274,3.3,2.67,4.61,5.81,-43.20137693631669,2.13,2.13,1.94,1.64,29.878048780487802,74.2,73.79,72.82,70.98,4.536489151873766,103.21,104.48,105.62,105.51,-2.179888162259512,-0.33,1.28,3.14,10.96,-103.01094890510949,52.18,52.82,53.73,54.23,-3.7801954637654385,53.29,53.9,54.28,54.44,-2.1124173401910333,-15.906800000000002,-1.0500000000000007,-2.64,1.0305323841873475,7.284000000000001,20
